,Review,Rating
7145,I ordered a size 16 in the orange. it ran a size smaller than normal size 16 maeve tops. the quality of the material was terrible. it wrinkled and was also so thin that you need to wear a tank underneath. that messes with the look of the lace on the top. the color of the orange was gorgeous.,1.0
7146,They are pretty tight in crotch area which makes them uncomfortable at times,3.0
7147,"Very pretty blouse. i love the print, and color of the pink floral. tts, i ordered the xs, because of the roomy cut of the blouse. i'm 5'8"", 117 lbs. it fit great. the cut is a little wider then pictured, but still cute. not to short as mentioned by another review, and i have a longer torso, i wasn't crazy about the victorian collar, so tucked it under, and it looks great!",4.0
7148,Usually an retailer dress in a large fits me perfectly however not this one. i am larger busted and this dress was way too tight on top. possibly better on smaller chests. the dress is cute and the rest of the fit was good. not for me could barely pull it down over the boobs. going back :(,2.0
7149,"I used the Try Before you Buy option for this dress. It hung like a shapeless sack on me, so I returned it. Somehow, it got lost in the return process, and I have to pay for a dress that I totally hated and don't have. I will not be using the Try Before you Buy ever again.",1.0
7150,"This is a cool relaxed style with the benefit of an open neckline to add a bit of femininity. i tried on the faded blue and striped colors in the store. the faded blue goes well with the style, but the stripe is cute too. the sleeves are quite long and too tight to roll up, so if you are petite like me you will definitely want to order the petite size- and probably even those you who are in between petites and regular sizes. the sleeves may also be too narrow for some people.",4.0
7151,"This is my first pair of pilcro pants but defiantly not my last. i always have a hard time trying to decide between a regular length and a tall because at 5'10"" i usually fall somewhere in between. i ordered the regular length and couldn't b happier, they are just long enough to wear a shorter heal with or a pair of flats. the beige color is really nice and pairs nicely with the sky blue mock turtleneck sweater i also ordered from retailer. i love the retro 70's style too! i couldn't be happier wi",5.0
7152,"Loved the colors (greenish, coal and white) and shirt texture but the fit was horrible. i sized up to an xl because you can never tell sizing with this line. that didn't help. it fit, although a bit long but the deal breaker was that i looked huge from the side view. since i carry my weight in my mid section, high/low cuts on the side are tricky on my frame. it fit well in the bust over my 34g's and looked nice from the front. i do recommend it. if you have my body issues you might pass.",4.0
7153,This blouse has a very cute style. the ruffles are really nice but why does it have to be so sheer? there is no way i could wear this to work without a cami. it also felt slightly on the small size - almost too tight for my normal size.,2.0
7154,I lost my belongings(car keys and credit card)as the pocket ripped on the very first use. If this wasnt an issue i would happily buy more of those.. but just for that reason its a BIG NO for me.,3.0
7155,"My 15yr old son is tall and skinny. I ordered a men's small, the length was great but the waist size was too big for him.",2.0
7156,"Was so excited for this top! loved the embroidered detail and the teal green color. i got it in a medium and it was swimming on me. it also had a maternity type feel since there is a lot more material (making it look blousy) than showing on the model (they must have pinned it back in the stock photo).
sadly, it's going back.",3.0
7157,"runs short. order bigger size and wash with cold water. it shrinks,",3.0
7158,"Description of this coat says 100% cotton, I thought I would be able to unzip and remove the polyester lining leaving a 100% cotton jacket. Can't do it. The polyester lining is permanent and thick. All you can remove is the hood.Feels very stuffy like it doesn't breathe when you wear it.So if it's not breathable, what's the point of 100% cotton on the outside?It's practically impossible to find anything that's not polyester crap nowadays, and this is no exception. Way too expensive for what you get.",2.0
7159,"This is a lovely dress. it is on the heavy side and lined, so i would not recommend for hot summer wear. but the material and style are adorable. the skirt is definitely a-line, not sheath, but i prefer that. it runs a tad too tight in the chest, so if you're between sizes in the bust, i'd order up. that said, a 6 would be too big for me. i'm 5'4, 120 lbs and 34c and usually wear a 4.",4.0
7160,"I liked the design and the shirt did fit well enough, but the thin fabric does not justify the price. it looks like it will get holes in it after a wash or two.",2.0
7161,"This dress is fun to wear! i wear the purple one flowy and get lots of compliments. i haven't worn the navy yet, but when i do it will be belted. my only complaint is the material that is used at the shoulders shows bra/slip straps. luckily it isn't too noticeable but a design flaw worth mentioning nonetheless.",4.0
7162,I work out 5 times a week and have found these shirts as comfortable. They are air wicking so help to keep you dryer and cooler. They are a good purchase and value for the price.,5.0
7163,This dress is sweatshirt material and a lovely soft grey aqua color. i purchased a medium and it is an inch above my knee...ii am so tired of seeing woman my age and much younger in jeans...i am wearing this to a cooking class and it is perfect because it is so comfortable.....it is a great replacement for jeans!!!!!!!,4.0
7164,As the other reviewer stated the dress is not lined and the fabric feels very cheap. i tried the sp as well and felt i could have gone down to the xsp. i like the style and coloring but given the price and lack of quality this is going back.,1.0
7165,I just purchased this amazing jacket in the moss color in my regular size small (34d-27-35) at the store because my husband had commented about how cool it looked and i absolutely love it. this is the softest jacket ever and you wouldn't even know it's not real leather. the moss is more of a cross between a dark grey and green and it's so neat how it goes with so many outfits. the moss green does not make it difficult at all to match up with so many other colors like you would think due to it's,5.0
7166,"I’m so disappointed!! I received the product today but when I opened it, it is very obvious that it’s been worn and it’s dirty. There’s yellow stain on the sleeve and it’s just so disgusting!",1.0
7167,"Very disappointed when i received this. the colors and ombre fabric are beautiful. beading and embroidery make it a even more unique top however the shape ruins all of that. first it is nearly a crop top. second, it is boxy and it's attempt to be a swing top only makes it bulky. third, need to size down 2 sizes. had to return this.",2.0
7168,Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,2.0
7169,Rough on skin with no give in material,1.0
7170,Ordered an XS…and was shocked to see how big the XS is.  Returned!,2.0
7171,"Ordered in my normal size large and i love it. beautiful fit. striking pattern that's quite slimming. the stripes are deep chocolate next to a mauve purple gray on a white background. it looks black so lots of colors would work on top. the fabrication is a soft rib knit and it has a substantial elastic waistband. it overlaps in the front and the opening falls a bit  high so that may be a deal breaker for some because it does expose some upper thigh. i like the look but i'm 5'3"" so it works well",5.0
7172,"I was looking for something business casual when i ran into this dress in store. i was able to wear a petite small, but am normally a 4-6 in dresses. it does run large! its perfect with heels for work or dressed down with boots in the fall. it is very comfortable and still looks like you're trying.",4.0
7173,"Since these are high waist pants, i think the size given is more for a lower waist measurement where most pants these days typically sit. i'm 5'10"", 150 lbs and ordered a size 31 but it was much too large. i love the style of these pants a lot. they look great if you have long legs, the size 31 ran about 5"" above my ankle, higher than is shown in the photos but it looks great.",4.0
7174,Size up,4.0
7175,"This vest is so cute and flattering. these pictures don't do it justice. you must see it in person and try it on. it only has a small percentage of wool in it, so it could easily be worn in the spring/summer with a tank.",5.0
7176,"I stalked this sold out product for weeks hoping my size would become available. when it did, i was very excited, in fact i ordered both a s and xs to be sure one sweater would fit me! unfortunately, neither did and i felt the actual sweater was not as pictured. the sweater has an overall baggy fit and the cutouts don't fall as neatly and as evenly on both shoulders as the picture shows, making the look a bit sloppy in my opinion. it is such a shame as this look is very of the moment and the mod",1.0
7177,"There is a lot of fabric here! the legs fit me fine, but they are long and when you roll them up it creates a bunching of fabric in an awkward area. i've also found that they don't stay rolled up in the back, especially if you sit down. it's a shame since the fabric is soft and comfortable. maybe sizing down would've helped, but i doubt that would've fixed the problem of the cuffs staying rolled up.",3.0
7178,"I’ve looked for years for a replacement for my many pairs of now wearing out Simple pant by a major retailer. These aren’t perfect, the fabric isn’t as soft or as stretchy, and the waistband is wider and bulkier, but they’re the best I’ve found so far.",4.0
7179,"I thought that this dress would be perfect for my 60th birthday, however i was disappointed when i received it. it is extremely heavy from the beading and i just did not find it pretty in person. it did nothing for me. also, it runs small and was tight.",2.0
7180,"I love maeve and was so excited for this top which looked like an update from a last season favorite. unfortunately the fabric was stiff, it was tight in the chest and went straight down from there. returned.",2.0
7181,Todo bien,5.0
7182,I ordered black but it looks more like a charcoal Heather which I can't use for work so I have to return it. It seemed to be a little snug based on the size chart but it's a nice style and seems to be made fairly well.,4.0
7183,Pretty but wrinkles very easy,3.0
7184,"Okay, so I bought these pants because I needed them for a work/volunteer gig. I had high expectations because I have had other Lee pants and I really want them to fit properly. I'm 5'3 and 110-113lbs, not exactly the curviest person around. I ordered a 4-Short.So...they do fit at the waist. Perfectly, I might add. Not tight, but definitely not loose. Very comfortably, exactly like how I think a pants should fit. However, they are both VERY baggy on my relatively skinny legs and a little bit long even though I bought the short version. When I put it on, I loved how comfortable they were, but disappointed how baggy and unkept they looked on me. I would get a 2, but I doubt the waist would fit. For my short queens (those sub 5'3), you might want to look elsewhere. I have a feeling they'd look rather long on y'all. They are otherwise brilliant pants and great Lee quality. Such a bummer.",4.0
7185,"This sweater is gorgeous, i wish i could have purchased in several colors because it's now a staple in my closet. downside- it does say delicate cold water wash, but the lace on the back is so delicate and pulling happens on the sides every time i wear it, so dry cleaning is the way to go. the sweater does snag easily, so don't wear anything that could get caught in it (jewelry/handbags with chains or embellishments) because they will catch.",5.0
7186,"After reading the glowing reviews i was excited to buy this on sale. i'm tall and lean, but found the dress looked slightly awkward and off on me compared to the model pictures. firstly, the top has a strange transition to the skirt, with extra fabric you have to either blouse over the skirt or bunch together. if you blouse it and lay flat, it invariably gets bunched as you wear it. this bunching changes the aesthetics of the color blocks, creating less clean lines. i also found the blue, black",2.0
7187,I was surprised by the other reviews. expected to live in this all winter but found the style bulky and awkward. the hi-low cut with so much bulk just wasn't flattering. i wish the armholes had been larger so that the body of the shirt would have fallen closer to my body. the armholes are the size of a fitted shirt which pulls the shirt wide rather than allowing it to drape a bit more. it is incredibly soft but just not as comfortable as i'd hoped. it went back.,2.0
7188,This is not good quality,1.0
7189,"I usually buy a pair of these kind of pants every year from this brand. they are lightweight, sturdy and very flattering to my curvier body. this brand can run big, so i usually buy a size 2 rather than my normal size 4. i was going to wait it out and let someone else try them first, but then i caved and ordered them in two sizes: 26 and 27 because they didn't label them 2, 4, 6 etc. anymore. these pants still look well made and have cute little details, but they are bigger than ever!! the 27's",2.0
7190,I didn't look close enough when i ordered and failed to see that this was a peplum top.  it did not do my post-pregnancy body any favors.  but the collar area detail is quite nice and this would look great on the right body.,4.0
7191,"Found this vest in the sale section, actually rolled up in a ball on the floor! what a great find. the colors and texture are rich. strong navy blue base with rich other shades and texture. yes the vest runs big, but if you tie it from the back the bulky look is gone! love this way to wear a cocoon cut vest! the vest is in a size xs/sm and on my build works like a typical medium would be. perfect for work and lovely with jeans and skirts. washable wool blend that is soft with nice structure. to",5.0
7192,They are very comfortable and have kept their shape after a couple of wearings. the pants can be used for informal or on the dressier side. the spandex in them is contributes to the comfort.,5.0
7193,"I wanted to love this sweater. the lavender color and design with the pleated back was beautiful. however when i put it on, it added at least 20 pounds to my frame. unfortunately it's going back since the cut just doesn't work on my frame.",2.0
7194,"I've been shopping at retailer since 2007, and floreat used to be my favorite designer, but for the past year or more, floreat mostly misses the mark. this blouse looks nothing like it does on the model. 
1. it is long on her, not so in real life. this is probably the worst part about this blouse. if it were not for this, i might try on a size m and give it another chance.
2. it runs very large. i usually take a l or xl. i think i would need a m in this, as mentioned above.
3. in the picture, t",1.0
7195,"I was excited to find an affordable knit blazer and thrilled that it's made in the USA. When I received it, I was very disappointed with the very shiny, cheap material and poor fit of this garment. It definitely is not the business-casual piece I was hoping for.",2.0
7196,The collar on this shirt looked very very stretched out and it was.,1.0
7197,"I would give it a 3.5 if half star possible. like other reviews said, the material is a little cheap and back zip got stuck when i tried to unzip it before trying it on. overall, nice color and flattering look that could be dress up or down. i am 5'8"", 155lbs, 36b and m is a little snug for me on the top.",3.0
7198,"This top has a nice design. i love the lace up back which makes it much more adjustable in shape. if you lace it lower it is more flattering to your waist. however the fabric quality is very poor on the white tank. it arrived with a small tear in the front hem area, which i could have easily fixed. it is very sheer; even with a nude bra, my bra was too visible for my comfort. plan on wearing a full camisole underneath, tank, or bralette you are fine with being on display.",2.0
7199,"I expected a tapered leg to be thinner at the bottom than the top of the leg, but it is not. I gave 3 stars because they fit and are made well. I will keep them, but this is not what I wanted. The leg is the same width from top to bottom and not a boot cut either... more of a straight leg.",3.0
7200,Fits too small,1.0
7201,"I love wearing this to bed and it's really pretty! the lace is thin and delicate, so it can get snagged easily, but it's pretty comfortable. the only thing that could make it more comfortable is if the material underneath the bust was looser, though it wouldn't be as supportive. overall, i think it's a very beautiful chemise!",4.0
7202,This dress is beautiful and flowy but flattering. the colors are vibrant. the slip is tighter than the dress but i don't mind. it is a half slip and the bottom is sheer. i'm normally a 10/12 in dress and the 12 fit well. the length was good for my 5'9 height.,4.0
7203,"Unfortunately this top is shirt-length, and i'm only 5'4"". needs to be about 6"" longer. made of sweatshirt material, which i wouldn't mind if it were longer. also runs very wide- ordered an xs and could have gone smaller.",1.0
7204,It's poor design! Don't buy this ito item! manufactured poor very loose waiste. looks more big than it post to be the small size,1.0
7205,"These shirts already fit smaller than expected, meaning the sleeves are short and the length is shorter, I recommend buying a size larger than you usually buy.I bought a medium and after a wash, these shirts shrunk down to a size small, even an XS depending on whom you ask.",1.0
7206,The buttons are white. The shirt is not. Wth,1.0
7207,Simply lovely to look at because of the fringe detail and it's a joy to wear because it does not cling to my trouble spots.  very versatile as it can be worn and layered in many different ways.  i was lucky enough to buy this in petite but i'm sure the regular would've been fine.  looking forward to outfitting this because i got so much inspiration from instagram.,5.0
7208,"Here's an example of lowering a hemline and slapping the term 'petite' on it. too much fabric, was bulky, and ran too small. the fabric was thin and pulled awkwardly over the bust. returned..",2.0
7209,"Grabbed this top because i loved the color and to my surprise i loved the style too! it is longer on me than the model (and i'm 5'10"") and it looks great with a long pendant necklace and white skinny jeans. i also wear a white tank underneath just in case, otherwise i think i'd be showing some skin. i like that the front and back are two different materials.",5.0
7210,Materials was not wrinkle free or I would have kept the slacks,1.0
7211,"It's a cute shirt, it's not too thick so you won't overheat and it's soft. The only issue I faced is that it shrank instantly after washing on low wash settings. I recommend one size bigger",4.0
7212,"Wonderful print and color. dress style is very boxy and oversized, fabric is great but has no drape.",4.0
7213,"Really love this sweater. i am pretty crushed i'm returning it. the flair below the waist is too much. the quality is wonderful, the color lovely, the style great- i wore it around the house and every time i caught a mirror, it just was too much material, too big a bell shape. oh well, still looking for the sweater for winter 2016/17.",3.0
7214,"Where i live it's warm enough to wear this dress with tights through the winter. the dress is super comfortable with a unique shape. only downside, the arms and chest run pretty small so if you usually have a hard time fitting sleeves, try a size up.",4.0
7215,This is not true to size.  You should order at least two sizes… disappointing I will return,1.0
7216,"I don't know that i'll keep this, although i really want to. i love the style and the fabric, and the length is perfect for me (i'm 5'3"" and i ordered the petite length - it hits me below the knee). as another reviewer mentioned, this dress runs small in the chest area and does not provide any stretch. luckily for me, that wasn't an issue.

my trouble is this: the liner stops just above the slits on the side, and it's way more noticeable in person than in the photo. the liner is sewn in and yo",3.0
7217,"What drew me to this shirt was the beautiful silver and gold embroidery on the front. the shirt was folded at the store, which makes sense because if it were hung it up, fewer people would try it on. this shirt is sheer from the front and more sheer in the back. this is what bugs me about so many ""clothes"" that are made these days: they are so cheaply made, so thin with cloth, that you are forced to layer with a camisole or something else in order to wear it in public. i can't wear sheer clothes",2.0
7218,"After reading the other reviews i still took a chance on ordering this dress becasue it looks so cute on the model. the dress they sent me is not this dress. it is the same material although the one i received had only one stripe down the canter, like a cross. there was no v back as stated by the other reviewer. it was scoop and if you pulled it down, the neck went up. the dress i received is branded as holding horses while the brand listed on here, is rava. the length measured at 39"" not the st",1.0
7219,Tong style for me,1.0
7220,"The box containing the item was open, although the item was in it, with another package on top of it.",1.0
7221,"Bought for my 10 year old for cheeeading, and I’m not sure if they’ll ever fit her to be honest. She’s wears a typical youth 10/12, and is a tall string bean. I purchased a youth large (which is what she wears in all her other pants and shorts) and I think she can fit her whole body into one leg",3.0
7222,"I followed all the measurements and had a seamstress help make sure I got the sizing right. Was super tight fitting, even when it should have had room to spare. Read the other reviews and still ended with a weirdly low waisted pants that were too tight. Jacket fit well at least .",2.0
7223,These were SO thick. Got them for the gym but they were too heavyweight. Tried to incorporate them I to wardrobe but after one wash they faded a lot and attract any and all lint and looked super crappy.,1.0
7224,"I will be returning these. If the butt pockets were different, I’d keep them. I have a nice butt. Unfortunately, these shorts make me look like I don’t have one.",3.0
7225,This dress is thin and completely see through. it is definitely not worth the price tag. would be really cute in a thicker material.,1.0
7226,"When i tried this top on, i started laughing. the two rows of ruffles are made of a starchy thick cotton, which, instead of falling by the hips, juts out like wings. it's also huge. cute idea, wrong material and placement.",1.0
7227,Not enough room in the chest still worked great for the party.,3.0
7228,"Although this is not my husband''s favorite (he prefers things a little more tailored). i absolutely adore this! i got this in the ivory/cream color not realizing they had it in two more colors. i just ordered the blue. i loved the way the size small fit (not as wide), but the medium for my height (5'7"") fit better and was longer. if i want to wear it as a dress, i could. i highly recommend this!! well made and looks great!!!",5.0
7229,Came in time and just as described.,4.0
7230,Starts to fade quickly even after cold washes,4.0
7231,"This is a really nice dress. Elegant and flattering. There's a slight Morticia Adams feel, but it's a beautiful dress. I only returned it because I decided against wearing black for my occasion.",5.0
7232,"I am used to ordering sizes 4 6 8 10 this was 24 26 28 I looked at the conversion chart and it is way off I take a 4 or 6 nothing bigger I ordered 24 foget it then 26 I am returning will stick to jeans that rge size is easy to understand the mateeial felt good but can""t tell how confortable they are",2.0
7233,"I built a new wardrobe around the three lovely velvet blazers: moss, copper and burgundy. they are soft, well-fitting, pretty linings and very satisfactory. this new version is stiff material, and ill-fitting. not coming in petite is a problem and it may fit others better, but it is too full across the front. with the stiff materials, this is a bad fit. disappointing and going back.",2.0
7234,"Unfortunately, this sweater let me down! i love retailer, especially their sweaters, but this one fell flat. it was tight on the arms, and didn't hang well on my body. it was odd in length and added about 20lb to my frame. i kept it because i wanted to force it to work, alas, i just donated it. hopefully it fits someone else better than me..",2.0
7235,"I love the design and color of this jacket. when i saw it pictured, i thought it was a vest. the sleeves and collar are made of a contrasting type of fabric; the sleeves are a knit but fit in very well with the design of the jacket.
i ordered a small because i had ordered a small in a vest made by the same manufacturer. 
this jacket runs smaller, the sleeves were very tight , and overall it was just too small. had to return it.",5.0
7236,"Female 36DDD so I like wearing mens shirts due to womens are usually too small. I washed these prior to wearing.. first time and the collar is stretched out. I’ve previously purchased from this buyer, same brand same size and had no issues. It looks horrible, but I’ve already washed so I’ll be keeping them.. the fit in the chest is good not too tight, the material isn’t clingy which is good if you have a muffin top.",3.0
7237,Not my style and way to big,1.0
7238,These were a good fit until you get to your hips or butt. Theyvare regular fit there,5.0
7239,Really midsized. It was supposed to be anXL but it's more of a small.,1.0
7240,My only complaint is they are longer than I thought. As long as I wear heals with them the length is perfect.,5.0
7241,Runs small and collar was funky. Big opening for your head. So big it went halfway to my shoulders.,2.0
7242,The sheerness of the dress is to the point of  see through. The quality of material is very cheap and looks it also. It’s runs very small and would fall apart if washed.The style was very pretty but the money was not well spent.  So the dress was returned.,1.0
7243,Get the dress! It’s flattering for curvy women. I love that you can wear this beautiful black dress to a social setting or to work.,5.0
7244,"I bought this in the blue stripe and the color is not what is shown at all! the photo shows a bright, vibrant blue and white stripe top. i got a white and very light pastel blue stripe top. so disappointed because the top doesn't have that wow look as shown in the photo. however, it goes well with blue jeans even in the lighter shade of blue.

and, the fabric is nice and cool for hot summer days.",4.0
7245,I ordered this in a regular medium even though i am short i never order petite pants as the crotch is always too short...but this crotch is very long.....i have exchanged for a medium petite and hopefully that will work. i have last years short denim romper by the same brand and did not run into this issue.,4.0
7246,The size L fit as a size M or S,1.0
7247,Nice pajamas but sleeves are too long,4.0
7248,So disappointed! beautiful dress in the photographs but the cut was incredibly strange. loose and baggy through the top and mid-section but tight around the buttock and thighs.,1.0
7249,"The blue is a beautiful color, rather unique and it is really soft being cashmere. although, for the price i do feel it should of been a bit more ""special"". i also feel it's loose lower half feels a bit maternity. all that being said i do like the overall sweater and am keeping it as the color and feel win.",4.0
7250,I’ve gotten a few shirts now that were labeled as white and then I receive them and they are purple. It’s a really light purple/lilac but still very much NOT white. I needed a white pajama outfit for a photo shoot so I returned.,2.0
7251,"Like the other reviewers, i agree that this sweater is waaaay shorter than it looks on the model. i think she's wearing a large size and it's probably cinched in the back. still cute, though! i'm 5'9"" 145 and a medium fits well -- looks cute with high-waisted jeans (which i wear anyway).",3.0
7252,"I loved this skirt on but just the other reviewers, it runs small in the waist throwing off the dimension of the skirt. i ended up getting the 0 despite the fact that it was tighter in the waist because the 2 at this length (with my height) and amount of material became overwhelming on me. it would have looked better in a slightly shorter cut as another reviewer stated as well.",4.0
7253,Sweater good quality just too tight.,5.0
7254,"The material of the dress is gorgeous, but the armholes droop much too low under the arms. in addition, i am fairly broad shouldered and the cut across the chest is too narrow, exposing your ""chicken wings"" in an unflattering way. this is gorgeous on the model, so i would say narrow shouldered girls should order a size down and give it a shot!",3.0
7255,"This is a very beautiful blazer, love the style and the overall look. I ordered the orange pink hoping for a peach look as advertised in the photo. The blazer was too orange and looks nothing like the picture. Will order a different color because I did like the fit and material, just not the color.",4.0
7256,Last pair of Levi’s,1.0
7257,"Cute. i love the button back detail. but it's completely see-through. i could have worked with that by putting a cami underneath, but the arm holes were too tight. didn't look bad, just felt uncomfortable. you can't really tell in the pic, but there's elastic on the arm holes. it'll work if you have super skinny arms, but apparently i don't.",3.0
7258,After the first couple of washes and hole appeared in both of the tops I purchased,2.0
7259,One of my favorite all time jackets.,5.0
7260,Just not very flattering or comfortable to me. Returned mine,2.0
7261,"If you are over 25, this top probably is not for you. it is absolutely see-thru. great style and beautiful light fabric, but you can see right thru it.",2.0
7262,The vest looks  so stylish on. it makes a regular t shirt look edgy with it on. i love the vest but the price is too high,3.0
7263,So glad I got this. I couldn’t believe it actually fit but it did perfectly and was flattering. Sometimes with the way my body holds weight people ask if I’m pregnant lol but no one could think so in this because of the nice cinch and flare.,5.0
7264,Like the style and fit.,5.0
7265,"This sweater is incredibly soft and pretty, but there is just no way to get it to lay the way the model does in the picture. i found myself constantly tugging at the top to get it to stay off the shoulder - otherwise it just bunched up top and make a weird funnel neck. i really wanted it to work, but it was just so impractical.",3.0
7266,"This is a very nice dress. the jersey is soft and high quality. the construction appears solid. the color is very pretty, and looks in real life just like it does on my computer. the cut and draping just don't work for me. there's just too much draping, too much fabric. it overwhelmed me and made me look bigger than i am. i have a feeling this would be much more flattering on a curvier figure than my own. this dress seemed to be trying to accentuate curves i don't really have (especially in the",4.0
7267,I've had them a few weeks and i already have to get new ones bc there not even ripping there shredding and it's kinda sad cus I kinda loved them. I'm not sure if it's cus I have big thighs tho.,2.0
7268,"Thanks to the vertical stripes, the adjustable neckline, the bow that cinches the waist, and the free flowing skirt, this dress is extremely flattering. the compliments i received when wearing this dress back that up! i was unsure if i should order a medium or large because i typically wear either/or depending on the dress style due to my hips. i ordered a large which fit thanks to the adjustable neckline and adjustable waist, but a medium definitely would have worked just as well for me (i just",5.0
7269,"Sleeves were tight, was difficult to put on ?. for the price, you want to love the shirt. sending it back.",2.0
7270,"Soft and flowy. fit is great. quality is great. i love this dress and i purchased in the turquoise color as well. i haven't worn a dress in 10+ years so i had a lot of reservation that this would be my first. highly recommend.
i paired this with 4"" short black suede boots and black tights. many compliments (even from my husband and he doesn't usually pay much attention).",5.0
7271,Sleeves are way too short on the size small.  They're literally 1.5 inches on the underside.Why do they make shirts like this?  It would be the perfect shirt otherwise,2.0
7272,Love the fabric and flow of this dress. I’m 5’3 and it hits me at the ankles. The pockets are a big plus.,5.0
7273,"This just arrived today. the material is very soft and i love the olive color. it has a zipper in the back but i was able to easily slip this over my head, making me think it runs a bit large. because it is loose the fact that the drop waist hits right at the hip doesn't bother me, though i thought it would fall a little lower. i am only 5'2"" and i consider this to be a short dress. with thick leggings i think it will be great winter dress. the bodice is fully lined (the skirt is not) and the ne",4.0
7274,This top is well made and would be cute but huge. this top has no shape and is way big. back this goes.j,2.0
7275,"This top is very beautiful and the color is a dream, but wow is it short! i'm 5'8"" and it barely hit the top of the waistband on my jeans. the fabric is oddly heavy and not light and airy like i expected. it seemed like an odd choice for a blouse. 

because of the seaming and gathered fabric at the top of this shirt, i wouldn't recommend this to women who are busty/curvy on top. it made my chest look huge! this styling may work for petite ladies, but tall & curvy ladies beware.",2.0
7276,"Bought for myself, not the hubby..luv mens sweaters, give the best baggy feel and look",4.0
7277,"They are itchy, the back pocket cannot fit a phone or wallet just about 1.5 inches deep. Side pockets have no zippers... not the best",2.0
7278,"Pants fit way smaller than top. Loved the colors, but had to buy different set",1.0
7279,Beautiful setThis set runs large- a large fits sloppy on me and Im a large so downsized (even the leg cuffs sloppy with a large)Medium firs great- perfectWash in machine on cold & dont dry but 7 min then I lay on the back of a chair until the next day then I air dry in my machine on that settingWorks great!,5.0
7280,"I originally ordered this in green, and unlike another reviewer, i thought the color was perfect for spring. it is trendy, flattering and fun in green, but perhaps not a color i would wear long-term, so i decided to return it and order it in red and black. i also noted the boxy cut, and if that is what you want, it runs true to size. however, if, like me, you want something a little more form fitting, consider ordering down a size or two (depending on your chest size,) and just carefully shimmy",5.0
7281,"I know they are 3/4 sleeves, but I have long arms. It doesn’t look right on me.",1.0
7282,"Super cute dress online on the model. what you can't tell from the picture is the slip underneath is not true to size of the dress and the outside layer of the dress is more sheer than the picture shows so you can tell the slip underneath is very tight. it might be my body type. otherwise, it's super cute in person and i wish it would've fit better!",2.0
7283,"These make your booty look really nice. I don't have a big one and it made it very shapely. However, I have a big belly and skinny legs and these shorts were not flattering. The top of the band rolls down and the thick band emphasizes my chunky fupa. The band is tight so it pushes your belly fat down to your kitty cat making it look even bigger. They not like compression shorts after the band. I love that they are seamless in the front to prevent my notorious camel from showing but I'm not sure this look is better.  The legs part was a little longer than expected and when you pull them up they are even less unflattering. If you don't carry a lot of weight in your belly or kitty cat these shorts seem like they'd be really nice. They are squat proof and the color/print is beautiful!",3.0
7284,"I have to fit a jacket for my hips and shoulders, but mainly my hips. I like this jacket and it fits pretty well in both areas. I wish raincoats breathed easier and I didn’t sweat in them. That’s a problem with every raincoat I’ve every had, not just this one. Overall, I’m happy with it. I am a homecare nurse and use it for really heavy rainy days.",4.0
7285,"The pants are the size I ordered and fit well, however I can't understand how a XXL size resulted in a M t-shirt!",1.0
7286,"They seem to come 2 sizes smaller than normal, so a Large will fit like a medium. Sadly I have it a second try and this time the sweater threads were snagged in different spots.",1.0
7287,"nice sweater, great price.",4.0
7288,This is a very pretty top with a nice flow. i love the delicate pattern. it fits perfectly and is great for work or the weekend.,5.0
7289,The delivery was disappointing and quality was substandard - even for the price.,1.0
7290,"Fit is good. Comfortable. But I'm already spending an extra $10 to get the hem repaired, so...you get what you pay for, I guess.",3.0
7291,"This is a wow dress as far as fit if you are a voluptuous or hourglass figure  woman. i have 
a 38inch bust and the medium fit perfectly...the whole dress fit perfectly. i'm so glad i took a risk and ordered it. i wish it was made from a better material
 like cotton versus polyester, but it has such a nice fit that i'll forgive the material choice.",5.0
7292,"The sweater was good quality and soft enough, but the fit for me did not look like the picture. It seemed shorter and was definitely wider than it looks in the picture. It made me look huge. I wanted to love it, it’s a cute sweater, but I was disappointed in the fit.",2.0
7293,Great fitting longer tee. comfortable and light. longer short sleeve a nice change from cap sleeves.,5.0
7294,"In love with this dress! so feminine and lovely. makes you feel beautiful. the fabric, flow, and construction of this dress is stunning and flattering. i am 5ft2in and 114 lbs...bought the xs and it fit perfectly in the waist but is a bit snug in my not so large bust area.  however, the s was too large and did nothing to accentuate my waist and changed the whole look of the dress on me. cannot wait to wear this dress, but it is so long &needs to be altered. itll be worth it!",5.0
7295,"This is so so soft and has a nice stretch to it. the fit is great, love the side zippers. i wore it today for the first time and before i even arrived at the office i noticed a crazy amount of pilling where my purse rubbed. nothing i cant get rid of (till next time i carry a bag!) but if this keeps up there soon won't be much of a shirt left. very disappointing for the price. was lucky enough to snag this on sale but it was still pricey for the quality.",3.0
7296,"This is an absolutely beautiful dress, but arrived with several holes in it!",1.0
7297,They look like they’re durable but wouldn’t know because they sent the wrong size.,2.0
7298,"I ordered this and another one, only difference was one was a v neck and the one I’m returning is a crewneck neck. The v neck fit well, but this one was too snug.  They are both soft, and I like them. I would order a medium in the grey/white strip but they are out of the mediums.I ordered a small in both. I am 5’6” and 125lbs.",3.0
7299,The dress fits me like a tent and i looked pregnant. maybe this style isn't for me and i even sized down. otherwise the quality was lovely with an embroidered area on the top and the fabric style mixing was great and very trendy. it didn't work for me for the right person this is a very well made dress.,3.0
